date,text,id
2/4/2021 5:37,@SallyannMoffat It’s nice to know I’m not alone. I’m hoping I’ll be able to get the Johnson and Johnson single dose vaccine.,5070
2/4/2021 7:53,Let’s say BW was to buy vaccine for its 2.3m population... that means about 5million doses and if they are buying Johnson and Johnson or the Oxford vaccine at $10 a dose that’s $50 million the cost of vaccine right? They will probably still need another $100 million in tenders https://t.co/njkYjg0diP,5071
2/4/2021 2:36,"@POTUS @SpeakerPelosi You promised 2,000.00 immediately. Then you said 1,400.00 and now Pelosi is in charge? She said it would be retroactive. I'm confused again. Where are the Johnson and Johnson vaccines going? Are restaurants now safe? Why not the Superbowl party? Is the virus gone now?",5072
2/4/2021 13:34,A #Johnson and Johnson vaccine? Sounds like double trouble to me.,5073
2/3/2021 22:01,"If you consumed news you'd know that 44,000 people took part in the Pfizer vaccine trial, 30,000 took part in the Moderna trial and 34,000 took part in the Johnson and Johnson trial. Do you really think we wouldn't know if people started dying or growing horns or some shit?",5074
2/4/2021 17:34,@TeamCavuto @FoxBusiness Johnson and Johnson vaccine nor AstraZenica vaccines haven't been approved by FDA yet and aren't being used in the US yet. Cavuto left claimed they were already being used here in US. Nope. He's again spreading disinfo.,5075
2/4/2021 0:53,@glen_mcgregor As vaccine production ramps up and Astra Zeneca and Johnson and Johnson gets approved our problem will be getting them in arms.,5076
2/4/2021 17:38,@POTUS @JoeBiden Joe you could used common sense to fast track the Johnson and Johnson at the f.D.A and use that vaccine to vaccinate teachers so all the schools can be open..its called common sense.,5077
2/4/2021 18:16,"@WHCOVIDResponse @NIAIDNews Even if it can't prevent you from getting the virus, would you recommend getting the Johnson and Johnson vaccine if it is offered? Also, if we get the Johnson and Johnson vaccine first, would you still recommend getting one of the other vaccinations that would prevent the virus?",5078
2/4/2021 10:45,Johnson and Johnson vaccine from Janssen || COVID 19 Vaccine Update Today https://t.co/1fo4As4bbe via @YouTube,5079
2/4/2021 15:34,"Dr. Fauci Says Johnson and Johnson COVID Vaccine Could Be Authorized 'Within a Week or So': Newsweek https://t.co/RXqwUOIloC

MORE w/ EcoSearch: https://t.co/xOiCaqzeMW",5080
2/4/2021 0:02,"@Terraphant @nsokolsky @tmeixner @conor64 Manufacturing for both the AstraZeneca and the Johnson and Johnson vaccines is currently being stood up and one of the Emergent BioSolutions planets has already starting producing but manufacturing and scaling up takes time

https://t.co/mnOqGxdIsC",5081
2/4/2021 17:21,"@RexChapman Now they are buying up the Johnson and Johnson vaccine which is much less effective and telling us we have no choice which ones we get, nor can we select the more effective vaccines. Wonder which one WV Gov. #JimJustice &amp; Vaccine Czar received?",5082
2/3/2021 23:05,"@CNN I bet the Johnson and Johnson vaccine is going to Red States. I guess I'll just take a few advil, rather then take that vaccine. Who is following where these vaccines go?",5083
2/4/2021 16:31,@POTUS @JoeBiden The entire vaccine thing has been a disaster. We have many sites to get vaccinated in my area in Northern California but no vaccines. Some clinics are shutting down because of it.  Where is the vaccine and why is Johnson and Johnson taking so long to get approved.,5084
2/3/2021 23:45,Keeping the Johnson and Johnson vaccine in perspective. https://t.co/n0ClaLpLeT,5085
2/4/2021 18:22,"@Aruthasexy1 I am waiting for the Johnson and Johnson vaccine. 

I have reason to believe this vaccine will be the most efficacious &amp; cover the most stains.

One dose &amp; my guess a booster dose in the future. 

J &amp; J's research included a large clinical trial, moderate/severe cases no deaths.",5086
2/4/2021 16:05,@coach_dscates Tbh. A lot of African-Americans don’t want the vaccine. Lol I’m not taking the one from Johnson and Johnson. Their baby powder gave folks cancer🥴,5087
2/4/2021 0:56,"I want the Johnson and Johnson vaccine.   Waiting. 

Also, if you live in Ohio you can check with your Kroger Pharmacies .. if they have shots about to expire you can go and get one!",5088
2/3/2021 22:06,@SteveWestly Ouch. Need more vaccines as I’m guessing that’s the limiting factor. If the one from Johnson and Johnson is approved that might help,5089
2/3/2021 21:14,"Johnson and Johnson Vaccine - Pandemic Will Be Over Soon 

https://t.co/Thh1RyLDqy via @YouTube https://t.co/pMJHCakge8",5090
2/4/2021 15:49,"Johnson and Johnson announces world's first single dose COVID-19 vaccine

Johnson and Johnson's single-shot vaccine could be an effective solution to scarce supplies. 

Read more: https://t.co/eGB85IyBJm

#JohnsonandJohnson #vaccine #covid19 #vaccination #shot #singleshot https://t.co/iCmyJJiDjE",5091
2/4/2021 7:10,"@iamjerklord @CDCgov Yes, I hope you get it asap! Side note, a lot of public fixated on the 66% number for johnson and johnson vaccine. If you can get it earlier than others, I would recommend it because 100% prevents hospitalization! Stay safe.",5092
2/4/2021 3:43,"@MonicaGandhi9 Johnson and Johnson one dose is 66% effective.

All vaccines seem to help lower hospitalizations and deaths.",5093
2/3/2021 21:13,I talked to Dr. Buddy Creech. Director of Vanderbilt Research Program about the Johnson and Johnson vaccine. VAMC was one of the research sites for J/J.  He will be on at 5 to discuss his thoughts about the vax and potential FDA approval,5094
2/4/2021 18:05,"All vaccines -- Pfizer, Moderna, and the upcoming Johnson &amp; Johnson vaccine -- are effective. 

During trials, Johnson and Johnson’s vaccine prevented deaths from COVID and virtually eliminated hospitalizations. Once it is approved, we’ll be glad to have it in our state.",5095
2/4/2021 15:06,"@AstroKatie My wife and I volunteered for two different phase 3 trials, and I am also fortunate to work for a first responder, so between the 2 of us, we've gotten the Moderna, Johnson and Johnson, and Pfizer vaccines (in that order).

We should probably post some Yelp reviews, I suppose.",5096
2/3/2021 23:12,"Here's my latest look at how Georgia is doing in the COVID-19 pandemic, including a comparison of the Pfizer, Moderna and Johnson and Johnson vaccine efficacy data, the latest WH state report and the latest numbers from Georgia. 1/

https://t.co/1pluC4XDUH",5097
2/4/2021 17:46,@CDCDirector Kind of tampers the enthusiasm to rush out and get it. Is the FDA dragging its feet on approving the Johnson and Johnson and AstroZenica vaccines?  Is there a push to get us to take the mRNA for some reason? 🧐🤔,5098
2/4/2021 0:25,"Video Topic - Details about the Johnson and Johnson vaccine 
YouTube Video Link: https://t.co/bz3SvL7y68

#vaccine #COVID https://t.co/nLkLfsW8s0",5099
2/4/2021 15:08,"Crazy idea: Distribute the different CoVid Vaccines via the sorting hat where it blurts out witty answers. 

""Moderna!""
""We got a Pfizer here!""
""He was late to the party, so give him Johnson and Johnson!""

Then we should have a Hogwarts House Cup between the different vaccines.",5100
2/3/2021 12:20,"One of the important points here is the Johnson and Johnson vaccine(if Im reading this correctly) is very effective against the SA variant(particularly re worst case outcomes, which is most important) https://t.co/hcYnLqMAK8 https://t.co/HPf5Stsmln",5101
2/3/2021 19:10,"According to my personal #COVID19 pandemic vaccine turn at my age 62 wit underline condition missing the vulnerable age of 65, I'll be receiving my vaccine in five years from now, I want to buy @JNJNews @JNJCares @JNJGlobalHealth Johnson and Johnson 66 efficient &amp; 85% critical https://t.co/kuiCbjfOEE",5102
2/3/2021 17:12,"Johnson and Johnson Vaccine - Pandemic Will Be Over Soon https://t.co/PKEe1ssl2k  
#COVID19 #vaccines",5103
2/3/2021 6:44,"Johnson and Johnson's COVID vaccine 1)is not mRNA based but an adenovirus-vectored vaccine, 2)easy to transport and manage, 3)can be vaccinated by a single shot, 4)reduce risks of hospitalization and death, even though the efficacy of preventing moderate symptoms is not so much.",5104
2/3/2021 19:27,"covid vaccines are the new astrology, in 4 years it’s gonna be “i’m a pfizer but my moon is in Johnson and Johnson”",5105
2/3/2021 12:50,"@TODAYshow @ericgarland The same Johnson and Johnson who killed an untold number of women with their asbestos-laced talcum powder, which they knew about. Yeah, no, thank you. Their vaccine isn’t as protective as the others anyway. https://t.co/o1wgLYAjvJ",5106
2/3/2021 11:50,I get it Johnson and Johnson vaccine. I am also ineffective compared to others.,5107
2/3/2021 14:18,"@bluvelvet1122 I want the Johnson and Johnson vaccine if I can get it.  It has shown the highest prevention of severe morbidity and mortality of all of them.  Except the AstraZeneca Oxford vaccine.  It looks kinda promising.  But at the end if the day, the best vaccine is the vaccine you get!",5108
2/3/2021 6:39,Johnson and Johnson Vaccine - Pandemic Will Be Over Soon https://t.co/m3PRfDBF6q via @YouTube  pretty good with one shot. No deaths occurred in the trial. Immunity improve as time went on.,5109
2/3/2021 21:06,"VACCINES-- supply still a limiting factor, hoping that'll change soon. Confident allocations in Allegheny County will increase. Looking at possibility of Johnson and Johnson vaccine approved. Excited it's a 1 dose and effective.",5110
2/3/2021 4:15,@MikeORourkenews Hopefully supply increases with Johnson and Johnson vaccine (single dose) and others,5111
2/3/2021 10:22,"Johnson and Johnson Vaccine trial, dose 2! 💉👏🏻 https://t.co/nuTyvej7uT",5112
2/3/2021 19:12,"@ChaseMadar ADENOVIRUS VECTOR SHOTS LIKE THIS CAN ALSO VARY WILDLY ON EFFECTIVENESS BASED ON DIFFERENT POPULATIONS, SO IT REALLY NEEDS WIDER TESTING. FINALLY, WE HAVE EVIDENCE ADENOVIRUS BASED VACCINES MAY CRATER IN EFFECTIVENESS AGAINST THE NEW VARIANTS (LIKE JOHNSON AND JOHNSON'S DID).",5113
2/3/2021 12:12,@TODAYshow so the administration says that the mediocre result vaccine of Johnson and Johnson will be approved by the FDA and that is not political pressure ... just because Dr Fauci said so,5114
2/3/2021 19:24,Johnson and Johnson and AstraZeneca/Oxford have very similar viral vector vaccine technology. There's also another vaccine called Novavax that is advancing in clinical trials in the US. The Novavax vaccine contains only COVID-19 spike proteins to help us become immune.,5115
2/3/2021 15:38,@DennisK9G @DallasDietzenba That seems to be very common with the Moderna vaccine. Many have been down and out for a full day afterwards. I'm interested in seeing how the Johnson and Johnson 1 does vaccine holds up.,5116
2/3/2021 17:29,Keeping fingers crossed for a vaccine! AstraZeneca and Johnson and Johnson have resumed the US trials via :  https://t.co/Zf8Hk0YAhS  via: https://t.co/Zf8Hk0YAhS https://t.co/crMjhVwxFx,5117
2/3/2021 19:03,"* @GovRonDeSantis says initial info about J&amp;J is 'fantastic'

 ""What they found was after 28 days of taking the Johnson and Johnson vaccine, it was 100 % effective at eliminating death and it was close to 100% effective at preventing hospitalizations.""

#Florida #DeSantis https://t.co/1OsfoHw3jb",5118
2/3/2021 19:24,"That hour of #SciCommChat went by quickly! For now, it's time for Baby Yoda and I to continue working on our blog article about how the Johnson and Johnson vaccine works. Do you know how any of the COVID vaccines work? They develop immunity to SARS-CoV-2, the virus causing COVID.",5119
2/3/2021 6:27,Johnson and Johnson Vaccine - Pandemic Will Be Over Soon https://t.co/NQ8f7jxXqG via @YouTube,5120
2/3/2021 5:49,@JerasIkehorn Waiting for the Johnson and Johnson vaccine,5121
2/3/2021 15:13,"I feel a lot better about the traditional vaccine technology (attenuated adenovirus) used in Russia’s Sputnik V and the Johnson and Johnson #COVID19 vaccines. While the vaccines haven’t been fully tested yet, at least the technology itself isn’t experimental. #FactsNotFear https://t.co/pGOpeCZuQM",5122
2/3/2021 17:29,324 days and 48 weeks later cases are now coming down slowly. Johnson and Johnson are getting closer to delivering its vaccine. And AstraZeneca Is also getting closer to delivering its vaccine to.,5123
2/3/2021 15:48,I will not take a Johnson and Johnson vaccine. They let women continue to use that powder and it caused ovarian cancer. Give me the Pfizer. I mean they created a pill that can rise the dead. Give me that one. https://t.co/KZZd1necU9,5124
2/3/2021 3:57,Johnson and Johnson Vaccine - Pandemic Will Be Over Soon https://t.co/MGjVHpFsif,5125
2/3/2021 17:11,"@dondekojo 3/. Johnson and Johnson's 100 million doses of vaccines is going solely to the US. India has delivered 2 million doses of vaccines to Sri Lanka due to the agreement they had, last year. Canada has enough doses for its population. They paid upfront since last year, for them.",5126
2/3/2021 5:29,"( `･ω･) ｳｰﾑ…  efficacy 72%(USA) ~ 57%(on South Africa variant) ""Johnson and Johnson Vaccine - Pandemic Will Be Over Soon"" on YouTube - https://t.co/YJtJHmfFbk",5127
2/3/2021 5:50,Just release the johnson and johnson vaccine,5128
2/3/2021 10:35,"I'm getting my second dose of the Johnson and Johnson vaccine trial today*. Ask Me Anything.

*I'll have had 2 doses of either the vaccine or a salt-water placebo.",5129
2/3/2021 15:08,"@YorkHospital Pfizer, Madera, and Johnson and Johnson all came up with vaccines to stop COVID.  @YorkHospital is struggling with an appointment book!  Whoever came up with this sign up should be fired immediately.",5130
2/3/2021 14:17,@woodsharp @KarenJukes2 Reading about them I wouldn’t have the Pfizer vaccine as it hasn’t been tested on over 60’s or against medication. If I was choosing it would be first choice (although not authorised yet) the Johnson and Johnson. The other is the Oxford as protection has increased to about 83%,5131
2/3/2021 21:05,@Quea_Ali Let's hope for johnson and johnson. One vaccine only. Let's also hope we get rid of master 🐑. He must go. His BS excuses are tiresome,5132
2/3/2021 13:54,@ginnyhogan_ “It’s clear my vaccine had a Johnson. But was it a Johnson AND Johnson?”,5133
2/3/2021 19:08,@HB04920973 Hell just like baby powder.  I wonder how many peoples lungs were contaminated by Johnson and Johnson.  Now you want people to take their vaccine/kill shot.,5134
2/3/2021 6:37,"Heard they are calling that Johnson and Johnson vaccine “8 mile”
￼
Because you only get one shot.

😆🙃",5135
2/3/2021 18:52,"@BBC3CR good song you just played reminds me of the new vaccine made by Johnson and Johnson
they always used to advertise no more tiers",5136
2/3/2021 8:39,"Why You Should Get Whichever #COVID19 Vaccine You Can

Don't turn down the Johnson and Johnson vaccine in favor of Moderna or Pfizer-BioNTech https://t.co/TavLebwVgY",5137
2/3/2021 16:01,"I am fearful of a vaccine from Johnson and Johnson.
Boris and Stanley?
😂😷😂🤔💉💉",5138
2/3/2021 19:10,"Why does Johnson and Johnson produce a vaccine less effective than moderna and Pfizer?
Can anyone help me answer that question?",5139
2/3/2021 20:04,@JerasIkehorn So Johnson and Johnson had a one dose vaccine. Which do you prefer? I think I'd rather 1 and done but I live in Florida it'll be 2030 before it's my turn🤦🏾‍♀️,5140
2/3/2021 5:40,Johnson and Johnson Vaccine - Pandemic Will Be Over Soon https://t.co/5lIimFx6xh via @YouTube,5141
2/3/2021 20:32,Why haven't heard anymore about the Johnson and Johnson vaccine being released? Please reply. https://t.co/eVqg1FcPOo,5142
2/3/2021 17:57,"I don't understand why we are not also buying @Russia #vaccine #SputnikV, why are we focusing on vaccines from America and the West instead of supporting our fellow #Brics country? Johnson and johnson has been proven less effective but we still went for it. @PresidencyZA",5143
2/3/2021 20:03,@joshdivision @daro_website the johnson and johnson vaccine clinical studies report some cases of auto-amputation,5144
2/3/2021 15:23,Imma wait for the Johnson and Johnson vaccine,5145
2/3/2021 19:24,"On the other hand, Johnson and Johnson uses a viral vector platform. A viral vector vaccine can be thought of as a ""mashup"" of a virus and the genetic material of the SARS-CoV-2 virus. This vaccine also only requires one dose, unlike other vaccines which require two doses.",5146
2/3/2021 16:28,"@vrrrrrrrrg @AJohnsonShow Of the vaccines that have been especially effective so far (Pfizer/biontech, Moderna, and Novavax), all lead to the very high levels of neutralizing antibody production. Less-effective vaccines (AstraZeneca, Johnson and Johnson) lead to lower neutralizing antibody production.",5147
2/3/2021 18:23,Constantly checking for whether the Johnson and Johnson vaccine has been approved. We got 30 million of those doses and it’s one one jab. Means we could be back to normal by the summer. Total game changer,5148
2/3/2021 16:29,Switzerland delays AstraZeneca and Johnson and Johnson vaccine approval due to shortage of data. Reasonable or foolish? https://t.co/kWfF6svq6l,5149
2/3/2021 4:03,"@SenDuckworth Please have the Johnson and Johnson vaccine distributed to all the states BEFORE it is granted approval for emergency use. Doing so will eliminate transportation delays, and save thousands of lives.",5150
2/3/2021 2:19,"@adamkraymond (* continued): these are also likely generations of vaccines. The 1s (a, b, and c) are all getting Pfizer and Moderna. The 2s will also get Johnson and Johnson and Astra Zeneca. The 3s will get... and so on.",5151
2/3/2021 1:36,"I'm crazy busy right now,.but I'm listening to Dr Fauci...let's all get on the same page...my hope is the Johnson and Johnson Vaccine...I'm going to take it....if there is only a 15% chance I will get really sick...I'm down...js",5152
2/2/2021 15:41,@nancycordes @LeynaNguyenTV Should be even faster when Johnson and Johnson releases their one shot vaccine.,5153
2/3/2021 1:04,"J&amp;J single-shot COVID-19 vaccine is said to be 66% effective
Johnson and Johnson declared on Friday that its one-portion Covid antibody gave solid assurance against Covid-19
#COVID19 #CovidVaccine 
https://t.co/l12k4EnBHi",5154
2/2/2021 21:03,Johnson and Johnson Single-dose vaccine could give faster protection to people who live in areas where the virus is spreading quickly. https://t.co/yqUwZBWIea,5155
2/3/2021 2:33,"@FoxNews CNN is downplaying the virus now? I have a feeling it's going to get worse, with all the new variations coming into the Country. Where is the Johnson and Johnson vaccine headed? I don't care if it isn't that effective, it's better than nothing.",5156
2/3/2021 2:05,"@peterdaou Totally off topic and I apologize for it, but we can saves 2-3 days in distribution time if the Johnson and Johnson vaccine is shipped to the states, BEFORE it is approved for emergency use, maybe even more.",5157
2/2/2021 17:03,"I got a shot of either saline or covid vaccine this morning due to signing up for a RCT of a two-dose version of the Johnson and Johnson vaccine, will see how this goes...",5158
2/2/2021 17:38,Dr. Levine asked what he'd say to people who don't want Johnson and Johnson vaccine. He says people need to consider that it stops severe illness and no anaphylactic responses. #CoronavirusVermont #GovernorPhilScottPressConference,5159
2/3/2021 3:41,"@CAgovernor @POTUS Ask the Feds to send the Johnson and Johnson vaccine to the States, BEFORE it is granted approval for emergency use. This will save a few days in the distribution of the vaccine,  which will save precious lives.",5160
2/2/2021 18:58,@DaytonPubPolicy Once we get the one shot Johnson and Johnson vaccine hopefully all this will end. Doctors and local pharmacies should be in charge of the vaccine instead of those dopes in State Government.,5161
2/2/2021 22:38,@nickmangwana There is an article which says the technology used in Sputnik V was used 10 years ago in Ebola vaccine and has no similarities to mRNA vaccines. Johnson and Johnson vaccine is effectively based on Sputnik formula. Astra-Zeneka entered an Agreement with RFID to use Sputnik 1 shot,5162
2/2/2021 18:41,"@imp_and_roses @NehiMomma @BioTurboNick @jameshamblin I agree, and older vaccine technologies like Johnson and Johnson used are easier to farm out. mRNA is trickier, and I just want to see it done safely.  It is possible, but the original article also seemed misleading to many of us, I think.",5163
2/2/2021 18:01,"@proustmalone @AMN06 I totally agree, why these formulations weren't open source is beyond me. We're now sitting here waiting for Johnson and Johnson to come online with a a new vaccine that has a lower efficacy. Wirh massive shortfalls, how is this an effective assault on a global pandemic?",5164
2/2/2021 22:44,@Jamwanda2 There is an article which says the technology used in Sputnik V was used 10 years ago in Ebola vaccine and has no similarities to mRNA vaccines. Johnson and Johnson vaccine is effectively based on Sputnik formula. Astra-Zeneka entered an Agreement with RFID to use Sputnik 1 shot,5165
2/2/2021 19:23,"Dr. Rattay: We hope Johnson and Johnson vaccine is right around the corner. This vaccine is only one dose. 
Gov. Carney: If we got 100,000 (vaccines) a week, we could distribute it in a week. Johnson &amp; Johnson vaccine a game changer. #HealthDE #CovidVaccineDE",5166
2/2/2021 17:30,"The makers of the Johnson and Johnson COVID-19 vaccine are expected to apply for emergency use of the shot this week. @vjonesradio reports.. 

https://t.co/8bMCMsnlIW",5167
2/2/2021 19:05,Johnson and Johnson releases results of COVID vaccine trials https://t.co/mVDCGxjNVB,5168
2/3/2021 2:48,"@ChrisCuomo We need more places to hold vaccine appointments 😞 CVS, Vons, Target, anywhere with a Pharmacy. It is encouraging that Johnson and Johnson vaccine may be available soon, no strict freezing or refrigeration needed",5169
2/2/2021 16:47,"@tysonbrody On this, Tyson, I'll disagree. Sadly, I wouldn't put the Russian vaccine in my arm.  I wouldn't put the Johnson and Johnson, either.  Not if there's a choice.  I'll go with Pfizer or Moderna.",5170
2/2/2021 16:30,"Please don't slip up now, Levine says. Notes that Johnson and Johnson vaccine should be approved for emergency use soon and is extremely effective. #CoronavirusVermont #GovernorPhilScottPressConference",5171
2/2/2021 19:00,Johnson and Johnson finds COVID-19 vaccine 85% effective against severe cases(Source: CBS Evening News) click here --&gt; https://t.co/Np55DFOUba,5172
2/2/2021 19:50,Johnson and Johnson Vaccine Q and A https://t.co/YUgnFz7HT0 https://t.co/rhF25VAmKL,5173
2/2/2021 23:48,@JohnJHarwood @SealyCNN The cynical part of me thinks they found a new gear with Johnson and Johnson's vaccine coming online soon.,5174
2/2/2021 23:02,"@themohwgovjm @christufton @WHO Is this a “double dose vaccine” as well, or a “one dose vaccine” like Johnson and Johnson?",5175
2/3/2021 1:04,"J&amp;J single-shot COVID-19 vaccine is said to be 66% effective
Johnson and Johnson declared on Friday that its one-portion Covid antibody gave solid assurance against Covid-19
#COVID19 #CovidVaccine 
https://t.co/mztTDKS5ON",5176
2/2/2021 15:57,"@SizweLo @LumkoPhiwe In fact what ever you choose to call, there are currently two types of these ""things"" out there. Pfizer and Modena that uses MRNA and Johnson and Johnson that uses the old format of vaccines",5177
2/2/2021 21:42,@AminaAdo @NewYorker I think the Johnson and Johnson vaccine which said  to be only 60%or there about effective got more publicity,5178
2/2/2021 16:30,@lyndseydawnwood @Paulus_dav Johnson and Johnson is the one that has completed the most trials but government is pushing to Have it released due to vaccine shortage. The data for moderna and Pfizer vaccines will be screwed due to people lack of access to healthcare and technology to report sx,5179
2/3/2021 3:54,"@DrIanWeissman @Melhathnofury @EvanKirstel @LouisSerge @FriedbergEric @Vilavaite @JudyYeeMD They should begin the immediate distribution of the Johnson and Johnson vaccine to the States, BEFORE it is granted approval for emergency use. Doing so will save a few days in transportation delays, and save thousands of lives.",5180
2/3/2021 1:55,"@nathanfletcher Please ask @GavinNewsom to request that the Johnson and Johnson vaccine be shipped to the states before it is approved for emergency use. Doing so should save 2-3 days in distribution time, maybe more.",5181
2/3/2021 2:07,"@SuperPRGuy @JerasIkehorn 1. Happy Birthday.
2. I'm hoping the Feds ship the Johnson and Johnson vaccine to the states before it is approved for emergency use. Doing so should save a few days in distribution time.",5182
2/2/2021 22:59,@x_WolfMan_41 Yep! And these mrna vaccines have never been approved and have never been tested on humans before. There is a non mrna covid vaccine made by johnson and johnson and one other company that if I have to take the vaccine I'll be taking that one instead.,5183
2/2/2021 22:15,"@MJPaintPourings @emac0784 @mich1264 @chipcoffey Yes, its scarey.. try researching the Johnson and Johnson vaccine. It's gotten positve responses. Seniors all did well.. no deaths! Immune compromised also ALL did well. Its a different vaccine than the others . It safety track record is excellent! No allergic reactions.",5184
2/3/2021 1:50,"@SenatorDurbin Ask the Feds to ship the Johnson and Johnson vaccine, before it is approved for emergency use. Doing so will save 2-3 days in distribution time. @SenDuckworth  @SenSanders @SenWarren @Sen",5185
2/3/2021 2:10,Soooo Putin has a better vaccine than Johnson and Johnson https://t.co/DixnNbwQb2,5186
2/3/2021 0:16,THE JOHNSON AND JOHNSON VACCINE IS SINGLE DOSE AND CAN BE IN REGULAR OR FRIDGE TEMPS,5187
2/3/2021 2:00,Johnson and Johnson Vaccine - Pandemic Will Be Over Soon https://t.co/ypP3jJvORU,5188
2/2/2021 23:28,"@kyrstensinema Kyrsten, How about Johnson and Johnson vaccine. A person needs only one shot?",5189
2/3/2021 2:37,"@SpeakerPelosi Please send Johnson and Johnson vaccine to the States, BEFORE it is approved for emergency use. Doing so will save a few days in distribution time, and precious lives.",5190
2/2/2021 15:42,"The vaccines will be a mix of AstraZeneca, Pfizer, Johnson and Johnson, and any other included in the COVAX facility. CS assured those wary of the vaccines that they have been tested and approved by the Stringent Regulatory Authority (SRA) and are safe for use #UhuruLegacy",5191
2/2/2021 22:10,"@MiaFarrow This is the beauty of the Johnson and Johnson vaccine, it can be made in the billions and needs just one shot. Everybody in the world should be given it.",5192
2/2/2021 21:04,The Johnson and Johnson Ensemble 2 COVID-19 vaccine trial is open to participants. It’s a 2-shot deal vs the 1 shot in the original Ensemble.,5193
2/3/2021 1:51,@CNNPR @VanJones68 @donlemon @JohnLewisDoc @CNNOriginals @wkamaubell Great! Now ask Fauci to have the Johnson and Johnson vaccine shipped to the states BEFORE it is approved for emergency use. Doing so will save 2-3 days in distribution time.,5194
2/2/2021 23:57,"Which COVID-19 vaccine are you taking? 
🇺🇸: Pfizer Bio N Tech, Moderna, Novavax, Johnson and Johnson
🇷🇺: Sputnik V 
🇨🇳: SinoPharm
🇬🇧: Oxford AstraZeneca
🇮🇳: Bharat Biotech",5195
2/2/2021 19:55,"@profshanecrotty Not trying to troll. If we have six good vaccines, why does the US only have 2 approved, with the best hope being Johnson and Johnson getting approval in over 4 weeks?

AZ has been in use in the UK for months now. We paid for part of the development!",5196
2/2/2021 17:00,@blueskycap1 @ToolEight Pfizer and modern have been approved but cold storage is an issue. Johnson and Johnson are releasing one dose vaccine with similar storage requirements to the russian vaccine.,5197
2/2/2021 18:14,".@NatashaBhuyan, MD shares why she's optimistic about the Johnson and Johnson vaccine, noting that in comparison, most flu vaccines are around 50% effective. Watch the full interview here: @cheddar https://t.co/9G5LUz4UtE",5198
2/2/2021 23:48,"Johnson and Johnson vaccine could be evaluated in the next couple of weeks and could get approved. 
Test results in the US has shown it's 72% effective and is really effective at preventing hospitalizations, Harris says. She says it's one shot and the county is hopeful for this.",5199
2/2/2021 21:14,@Dan83795675 @SoPlainlyJane @RexChapman Right! Someone should let Johnson and Johnson know. They expect people to take a vaccine by the same people who caused millions of women to have cysts on their ovaries? Um... No thank you. I would rather take 2 shots..,5200
2/2/2021 12:39,"@sunlorrie ""It won't be able to make the messenger RNA vaccines, like those from Pfizer-BioNTech and Moderna, but can make most other types of vaccines, including those made by the other three vaccines currently being reviewed by Health Canada — AstraZeneca, Johnson and Johnson and Novavax.",5201
2/1/2021 22:30,"Johnson and Johnson's forthcoming single-shot COVID-19 vaccine has more going for it than just a middling ability to prevent infection, the pre-eminent U.S. expert on infectious disease said Monday. 
https://t.co/txhKMwnMbs",5202
2/1/2021 22:38,Fauci is on #CNN the Communist News Network trying to push the Johnson and Johnson vaccine which is 66% effective. Swampy.,5203
2/2/2021 5:39,"@NicolleDWallace @VinGuptaMD There should be a plan where pharma companies not producing any vaccines need to make the vaccines that work. Other companies currently working on the vaccine need to prepare the booster that accounts for variants. Johnson and Johnson, we need you working on the kids vaccines.",5204
2/2/2021 14:55,"The 3rd phase could run concurrently with phase two depending on the availability of vaccines. The Ministry is targeting to vaccinate 4.9M people during this period. The vaccines, he said, will be a mix of AstraZeneca, Pfizer, Johnson and Johnson. #UhuruLegacy",5205
2/2/2021 14:04,@khan_hayward @TonyGoldSE @garvanwalshe @IanDunt “100% protection against hospitalisation and death” for the Johnson and Johnson vaccine.,5206
2/1/2021 22:30,"Johnson and Johnson's forthcoming single-shot COVID-19 vaccine has more going for it than just a middling ability to prevent infection, the pre-eminent U.S. expert on infectious disease said Monday. 
https://t.co/BA8wItdK6W",5207
2/2/2021 8:11,@LessyJantjie A re Johnson and Johnson le yone e ta dira di vaccine,5208
2/2/2021 13:43,"The United States market refuses to compete against other vaccines so Pfizer, Moderna, and Johnson and Johnson can botch the roll-out and still profit, rather than vaccinate https://t.co/ThkDCXGX9z",5209
2/2/2021 6:45,@purfohme @BorisJohnson @10DowningStreet Not nonsense... they are all two dose vaccines... unless we have suddenly started vaccinating with the Johnson and Johnson vaccine...,5210
2/2/2021 2:44,@dougducey @StateFarmStdm @AZDHS Please get the Federal Government and FDA to approve the Johnson and Johnson vaccine immediately. Save lives now. Stop the delays.,5211
2/1/2021 22:14,"@Deborah26409974 @Lakshmi50877498 @SKyriakidesEU UK invested heavily in AstraZeneca knowing the venture was no-profit, so have Johnson and Johnson. Look up COVAX as well. Eventually the UK people will bear the costs of vaccines and it likely will have more impact on their personal wealth than Bill Gates Society does to BG.",5212
2/1/2021 23:39,"@drsanjaygupta Hi!

Johnson and Johnson has a pretty bad record when it comes to their product recalls/causing cancer. This is one reason I'm sure many people won't want to get their vaccine. Is there any way to thoroughly verify the safety data? Can we check with Dr. Fauci?",5213
2/1/2021 22:38,11) this was also recently seen in the single shot Johnson and Johnson vaccine — lower efficacy in South Africa. https://t.co/SkKnTB7sZr,5214
2/2/2021 1:25,I don’t understand why no-one is commenting on his page. We  know about the Johnson and Johnson candidate in the trial who was severely sick and so much so that they paused it. Not to mention victim in India being sued by the vaccine manufacturer For admitting he got very sick https://t.co/V2EsUvOIpe,5215
